,id,sku,name,url_key,url_path,type,author_name,book_cover,brand_name,short_description,price,list_price,badges,badges_new,discount,discount_rate,rating_average,review_count,order_count,favourite_count,thumbnail_url,thumbnail_width,thumbnail_height,freegift_items,has_ebook,inventory_status,is_visible,productset_id,productset_group_name,seller,is_flower,is_gift_card,inventory,url_attendant_input_form,option_color,stock_item,salable_type,seller_product_id,installment_info,url_review,bundle_deal,quantity_sold,video_url,tiki_live,original_price,shippable,impression_info,advertisement,availability,primary_category_path,product_reco_score,seller_id,visible_impression_info
0,247730209,8223495517277,Điện thoại Samsung Galaxy A34 5G (8GB/128GB) - Hàng chính hãng,dien-thoai-samsung-galaxy-a34-5g-8gb-128gb-hang-chinh-hang-p247730209,dien-thoai-samsung-galaxy-a34-5g-8gb-128gb-hang-chinh-hang-p247730209.html?spid=247730217,,,,Samsung,,7650000,0,[],"[{'code': 'tikinow', 'icon': 'https://salt.tikicdn.com/ts/upload/bf/5b/b9/f54345d674f86ab1bc3f8a68e91ee049.png', 'icon_height': 16, 'icon_width': 32, 'placement': 'delivery_info', 'text': 'Giao siêu tốc 2h', 'type': 'delivery_info_badge'}, {'code': 'official_store', 'icon': 'https://salt.tikicdn.com/ts/upload/f0/68/87/8b851bd4e439a34de96a6152cffcd1b3.png', 'icon_height': 20, 'icon_width': 72, 'placement': 'under_product_image', 'type': 'icon_badge'}, {'code': 'option_color', 'placement': 'under_rating', 'text': 'Nhiều màu', 'type': 'under_rating_text'}, {'code': 'asa_reward_html_badge', 'placement': 'under_price', 'text': 'Hoàn 87 ASA', 'text_color': '#808089', 'type': 'asa_reward_html'}]",840000,10,4.6,8,0,0,https://salt.tikicdn.com/cache/280x280/ts/product/1c/72/bd/3b094b97a655be87d26db086c5739641.jpg,280,280,[],False,,False,2647,,,False,False,,,[],,,247730217,,,False,"{'text': 'Đã bán 37', 'value': 37}",,,8490000,True,"[{'impression_id': 'thanos-B3NpIplZBTHlHezO-3jC7P9va', 'metadata': {'astra_reward': 87, 'astra_reward_text': 'Hoàn 87 ASA', 'discount_rate': 10, 'flags': {'_v': 'listing_revamp', 'draft_fields_v2': 0, 'store_level': 1}, 'is_ad': 1, 'is_astra_plus': 0, 'is_official_store': 1, 'is_tikinow': 1, 'is_tikipro': 0, 'is_trusted_store': 0, 'mpid': 247730209, 'position': 1, 'price': 7650000, 'quantity_sold': 37, 'rating': 4.6, 'spid': 247730217}, 'checksum': ''}, {'impression_id': 'data-reco-343b5443a7d46b900573197883e32704-70da01d0ae0a45e385c5f6d51097f13e', 'metadata': {'is_ad': 1, 'model_ids': 'babb43f2-9931-4307-b33d-88ce261efd99', 'position': 1, 'service_name': 'reco', 'version': 'category_listing_plus2_v1_202307240600'}, 'checksum': ''}]","{'ad': [{'match_id': 0, 'advert_id': 0, 'business_id': 0, 'seller_id': 0, 'clickUrl': '//tka.tiki.vn/pixel/pixel?data=ho115ckS3rP4ZE0eG3ySPx97GBV7zC_rmYObRNeYRobUayY8Dwj6x1ibwOgyAxXj-zz5ImjVSAHSCfDVPXVr_MM-UuBubR8xB8D_9fGFuEkgOyw0gQBraGHI3jh3ZoXqCzGWsYAE0HbpKvJhEs7G38z7QH1ssiZRx8KabNgK6TOnUrtLN4rEmz88gXlhJvlFuWZmr90AWVqcM2eKWkL5jEdgkTlpVFwnQl1r4D4bcBTFECYnCqycbsZwJiisR1OSuYGUfcjaXnNP5g2kBvQF2fhilz70VDipiJmgCjYckdozW6Ea5Nz6cMqTzf02i-7Q44vpukpu3jpGn9YWS7LWA8ixVbgeHKbujlctD3sYuy76VfrLv23qQJaZvYxOrDyDM8GVP__Wzc5ZiFu22d78u86WsEJpF1kmK_Vdlwu7RA6JH-DBvSwJJZDu7WTEEOzhFZERO1duasJ8IHdEF-ycDkI-xV4P-Cy9zpOb4SluWxnEf_BWqZgVZzflvyiVlEWeq77puy82Kox-GKqmrp16BQJ7khAh2vOmwDYFyn27cBn7jHpgFeY7xHM-hGdJ9eWHxV2XJ6ct1qZ4S8nx0Q7YfO91okMJChFfJWFgEcJTz7NTWcf7yJuHOiDeKYsYRQxIv-ZIbFnLJ4Yvi6vxR6F5SM6DM7vC0upRcTNB54klNUZcasAoQfvgfW5v0tAheK2UjsBCav5sdwirKlRcohMepgsnobq0k4vYqmK-NctmSl28EcInPKjtrr3o5tiXOHoXxXuYBqPpeu7Uc1uZgLsZR2dfOSHXsCY7kRc8u15SpD-RQtA8pBGA3k1LnSHRguoDcL5004OO2RXWJeGGtBe7LXNlP_AG85eX_o4GM84SZMLIS4tS7xw7LoGNZS-OOCNjikASGIDv7l9dmJzH3lkaFAzPpFI6skbdNBR-HyR-qlA0EFpJq-dY2QZEmubgWOy1hBQ7AI7vqMf0adsyymEqqDOC5StZN0Jjld2TfhWNezFq458WldanPY4MogrSJjgpO_azsrs8lreXUN64yBWZ1tzF7mXRBV5rikEWE-VIlXHgkiVlkjynrukHPCttuVq16zUlUCWq3CeFwuP8mSP-uOdTyPKgV8FEyhMkGQ10Dl6i-4ZMQZSqjfabshqj_bjjNdaC&pos=1&reqid=B3NpIplZBTHlHezO&type=CLICK', 'impUrl': '//tka.tiki.vn/pixel/pixel?data=LkLQZ0I_qNf3UaypmgppSFnN-9JLnYxmSHvyfgbHmcfKQV_EqjFvdj3rFmTX6WSv8XHSalSWjouYU-lYq7-ge57Zi1LKmO4GEuJDbsrIVFoK12cFGORTqGFt7zuQnD82deX77xvD0re5eJaljNihBXfzkJU9HeRzgbuEc0SdC2Ez7lri6ACg8ScRupAl6mKRUfuo7qU0KkG6yn69_er2WOaRExTlLSJpjkfKq9HnnicrTSd9UX_4y5zXXS0YSH6jFaiLA-tkhdxyIJRvVdhMu2owcJMLx5FhfVdhDvDk0CssogglJazmpCwi_Z3EszwFxLaeAEukXxBg4KDNbUsCthwFSwaXWC2nQ1OzaLHvYCsyTJyhVF5lzCBLPPiL9LH1hrgTLkpoy68X32ZVT_Ib-ztHhSz-0m7wAkomNDuYfrWxkHIAk2KdAKh1xq046r6BVcsxJjUen3STnV7YzL0kXs4L9AL7KxB0vSgx1Po7Cb-44B4g7OG9-61DdbaXhO9xpb4Kqde3r1f37Y7XW67j9tcblV4_9j48FufkuCYA9JEomTPsSBdcv8M1sj2h_rOLBwUr30Ze5zkuKQO-5bz4vOO-NLU26L7ksVHQ8XleyotYIjzkunfv9gcb3clKNkA0Ppm8flj0JKFRDc7RceueCMME26Rvjr_rHOrvTTYDQH91V7hYl-_lXhk0-sIXog15ck8p4RTlhpf6DNZgJ7DpBcDuMUVeoJ1mEdSqNVn7Erovo0d9XwXXPVLc9500mWvigU1VY7i0qedA7SWFO4F5PgMErTb0k34QkvM_GfO5oJ3e&pos=1&reqid=B3NpIplZBTHlHezO&type=SHOW', 'trueImpUrl': '//tka.tiki.vn/pixel/pixel?data=y3kiorYX0iDrAjqWuUGj7GpuZ0A35pcxG2Jwu_UPLNMIoJ2xukwsY9IKTIgQfKSr2GX8xCi_vpVlpKVrik9hvH0oPOoUGiabcLP3DwuH7QOcRwAELyNpTQFiUn7colFBneoDMkITxjeC8A25up72_DBNa3md185vDM1WjGiJxpCbGkGr4QDlUOxg9HnApSsC7gMJV9JXefJtzodasEgjSNhxt9gyAtUP9iO_IMgxRdVd2U2eaBm522jOtXBdkBWE3gU4A_ptVE3G5bjFRE2qhs0VvB3MkoXZ3ZOJJ3UkIyBeK6YqxQx6c68c4fzi2zi5hRSV-mc5LWUrgQC3G1Xd8OD9bvY8QoH2wzdH-O0HfKe_Q50qN6B79tU4OLHvI6QH0sBBxbRE8lzkNwCURSjbOW1aQA2bIY1yJ3x1qyL84RzCAwtA4KoNFlvhNKGeaHI0urE0caU3ClSVxgCbuNWGoJbj1Nb7IUkIerOKu2dj3K2rt1J51rgTFR57gy7yvSfmYvNH3lhOgr2IOagOIaSX9TrKiNa7_rGUD-2tRyd0JegYuRTahMZzzqhaRYDM8_VWyU1Lel8kzENapIwJi6I3pUc705rg8bLfATJL5WHDM7UIQCwozfA0Ef1S5iH40LMrKmhOh_idXCyvOXmGUb5Ziv-4DqhTRY7zctAbCBRYfaDb3c2vbVcX_vz2jaE19L7SsVtn0VN6E8k4lM_alnmecgCJd5ZhBTEfCom1_iHg_Z_rEjDwJr5TnGuX8MbY_XaaIy0qsR0WhblqS6wRVbPxphPMvgXSV6vPWuCbl5Zn1icz&pos=1&reqid=B3NpIplZBTHlHezO&type=VIEW', 'properties': {'product_id': '247730217', 'matched_query': 0, 'image': '', 'url': 'https://tiki.vn/dien-thoai-samsung-galaxy-a34-5g-8gb-128gb-hang-chinh-hang-p247730209.html?itm_campaign=CTP_YPD_TKA_PLA_UNK_ALL_UNK_UNK_UNK_UNK_X.228557_Y.1810877_Z.3659164_CN.Product-Ads-Series-A-2023&itm_medium=CPC&itm_source=tiki-ads&spid=247730217', 'cta': 'Xem ngay', 'logo': '', 'title': '', 'discount_text': '', 'rating': 0, 'headline': '', 'nested_products': [], 'rating_icon': ''}, 'type': 'ProductAdvertType', 'impression_info': [], 'image_ratio': 0}]}",1,1/2/1789/1795,0,1,"{'amplitude': {'all_time_quantity_sold': 37, 'brand_name': 'Samsung', 'category_l1_name': 'Điện Thoại - Máy Tính Bảng', 'is_best_offer_available': False, 'is_flash_deal': False, 'is_gift_available': False, 'master_product_sku': '4248112816958', 'number_of_reviews': 8, 'order_route': 'same_province', 'partner_rewards_amount': 0, 'price': 7650000, 'primary_category_name': 'Điện thoại Smartphone', 'product_rating': 4.6, 'search_rank': 0, 'seller_product_id': 247730217, 'seller_product_sku': '8223495517277', 'seller_type': 'OFFICIAL_STORE', 'standard_delivery_estimate': 0, 'tikinow_delivery_estimate': True, 'tikipro_delivery_estimate': 0}}"
1,247731336,1510802346625,Điện thoại Samsung Galaxy A54 5G (8GB/256gb) - Hàng chính hãng,dien-thoai-samsung-galaxy-a54-8gb-256gb-hang-chinh-hang-p247731336,dien-thoai-samsung-galaxy-a54-8gb-256gb-hang-chinh-hang-p247731336.html?spid=247731338,,,,Samsung,,10290000,0,[],"[{'code': 'tikinow', 'icon': 'https://salt.tikicdn.com/ts/upload/bf/5b/b9/f54345d674f86ab1bc3f8a68e91ee049.png', 'icon_height': 16, 'icon_width': 32, 'placement': 'delivery_info', 'text': 'Giao siêu tốc 2h', 'type': 'delivery_info_badge'}, {'code': 'official_store', 'icon': 'https://salt.tikicdn.com/ts/upload/f0/68/87/8b851bd4e439a34de96a6152cffcd1b3.png', 'icon_height': 20, 'icon_width': 72, 'placement': 'under_product_image', 'type': 'icon_badge'}, {'code': 'option_color', 'placement': 'under_rating', 'text': 'Nhiều màu', 'type': 'under_rating_text'}, {'code': 'asa_reward_html_badge', 'placement': 'under_price', 'text': 'Hoàn 118 ASA', 'text_color': '#808089', 'type': 'asa_reward_html'}]",1200000,10,5.0,10,0,0,https://salt.tikicdn.com/cache/280x280/ts/product/67/89/61/8a3b8f2dec20b5b026c5c334fb0b709e.png,280,280,[],False,,False,2647,,,False,False,,,[],,,247731338,,,False,"{'text': 'Đã bán 29', 'value': 29}",,,11490000,True,"[{'impression_id': 'thanos-B3NpIplZBTHlHezO-GCsMStud', 'metadata': {'astra_reward': 118, 'astra_reward_text': 'Hoàn 118 ASA', 'discount_rate': 10, 'flags': {'_v': 'listing_revamp', 'draft_fields_v2': 0, 'store_level': 1}, 'is_ad': 1, 'is_astra_plus': 0, 'is_official_store': 1, 'is_tikinow': 1, 'is_tikipro': 0, 'is_trusted_store': 0, 'mpid': 247731336, 'position': 2, 'price': 10290000, 'quantity_sold': 29, 'rating': 5, 'spid': 247731338}, 'checksum': ''}, {'impression_id': 'data-reco-343b5443a7d46b900573197883e32704-16c50d4892394bc8aaf2bb97055e2093', 'metadata': {'is_ad': 1, 'model_ids': 'babb43f2-9931-4307-b33d-88ce261efd99', 'position': 2, 'service_name': 'reco', 'version': 'category_listing_plus2_v1_202307240600'}, 'checksum': ''}]","{'ad': [{'match_id': 0, 'advert_id': 0, 'business_id': 0, 'seller_id': 0, 'clickUrl': '//tka.tiki.vn/pixel/pixel?data=M2UDkJEbTysUxe1TyzvUbE2jYMuM3A9eEkM6zB_RNLkOGfk1hLEHVZxF97u6tqrUGg0jW1gpP_vbEKJWMLZ6A4tNI5rXFUMtX_x7xOc_NRzMeQ1yWuY4bpfwrKgSNtoqk3RqXI1O3AswiYhx_OIMAO0TGQhYH9YeV60ixmMn4gTJLwny0x15zIF9UzK4NtVhAt0aP6PXKYOMEMYjwjWBVEJlgyRmtwxh2uu3_I2eLIq_jdkLVmg2wiUMsFrLdi4E_ZfsRV18_QPrDedK4yh_3-mAfzoYCtyxZICkkfPO9NM0bqWCUvawVz89KLmQK3ZPDjIKEyuTg15jSp15MF86XuFC9Sgm6Gbputx2VNsTBeiodZfj1BeNYatWGFMr3yi1b6VNZydz0dtIXqSV0IfkT5rVkUfuPmurHIA5l13eLIhN5wLV0bwJWOGWX7Vj6UAebSxKfjpy_OjDK-W0XEG3GFjhCmK0rDKEKdWmZVM5ZGGOgO91mBhYH-q2TmlLCat8Vrxm7LThP-Fi3gQuVNBwPd2-Mek7u6svA2rTaYt-ZoFe179VBXerYNltfan4aBLaKbh1HkOSLAyLZxzOU8pxVhC3cjoMmWVtuPkdznrn5keaYlPcz0GPcvuRuT4xOcgYrkoDeUKFK9KS5esVTCSZO7usy3-nGbvdWKieR7whsktltvfwJRo0W4algGNUTDxQp8HSBf-oVWKYfn9ghHWHDL0n7B83iDwHNLip6gK3FspMhqLIl3YmV3VsgffzmN4fh9LmOVBObG4dewUvJeXkw-lKJEf0N46RHFnPv4bQkkslOIfxldfX-yvnGdeHOHiUdbGFmP2Zn5x9alqY5gq-rTIKxeUk5iRM7Q9RBXy-kZr6CE6l0RVQ1p8cOPSpDL70adRF6LTi9mwwcH0MYcpNCixIiE5dM9JVWUahDOBxnGLZeNPcRoSzslq5SlNDC477DZK5r5KSCAQP1WXJMruOM7EM33ikQKuXH9mwMtdHcxBnCadJ8_jNYsknBtVuUg2fQu6p4GByw8AYZHgUhcA7rr3wDhipeQ3QPNK0_k0YAC9uH2u76DZgodlkp3BdZc4xJTy6-MWx4wfYmwi8U3qGSn9LMJfX99c3HqrU5sHqHCiVeGSOeHn0Ye1yqZsHQngM&pos=2&reqid=B3NpIplZBTHlHezO&type=CLICK', 'impUrl': '//tka.tiki.vn/pixel/pixel?data=59UcfCyKgL7-MraJgQMZ_JlG2lxkqeSfH1xurVKP_VAM9VscjauNi8NWG_CapmhFP2xmk8shhMKeutlAlFPNmMBlCFJjBxEDTvzlTyy19t5o47PhdhxXxOMaCwNHcLlapvPz0OY-yAPMaN-l3TquRvKrg_uROx6a05NjM0G8SJy-KuQRUMX-kPjb4mOIa327_bKh6-SXf3jlU6M6kfrq2xj5cuIH6VcC2hJb7JDsFWKfSdrCMS8H7YG0U4Jp90boEgxfPucqgAR5KbP_6QrjUL55znX2fk1RL62U3Hc9xp-dD15oEivqJfuVldfFzBlOE20Frct-C0USY7HykEtJknwVSU02IzUb8zw0-cLFB9xQexDfOh0VAz-VYnHuUlh_URU8RhXwLFKIugRrjzYLoBi1ChjfAKOaxY1swjsB1OpFdyZoscmIqC_bwUDZAuNGvkKkDjvbpGmSFCH5gSzCa-xH2gZwsliQQ5xpfDPk1aQWzgethURubElqVwSAGBWtv9CwRkW8k_OWLP_PVewZLO5pVkN47Iymq1FDGXB1Dj29oVruAt4oKd0O4G3oB88JFg7-ew70hpIXOdDHOP3zP_s0PisWscz3KYoHSOn5Szs_DBk2dk1Da_NUisfH1cq9yKg4i9-0yKxSP60VmGNwrAIT_qem7c_Mx_bSY4xUMSK0iAxxPMN1JPP9UhrzBtGL5dc63JmT2NNkgj69vMgU-RG-sVdvZ0h-0yJ3R7XzoxT5omPAErTZ634mI3EyOQmo3fUH3VJeanCZENUEj4B9Yv2IvpVFC5pDPHBw3m7a4ffx&pos=2&reqid=B3NpIplZBTHlHezO&type=SHOW', 'trueImpUrl': '//tka.tiki.vn/pixel/pixel?data=OdFAFTrRx6PxAzsW6t1eNJIGJeuMzPBh1zCm93n-LH_Ds9_iKDhx6J9to3WGdK6BrwT34a5laJKtEi8TNx4xeou9axRR9z5yQgQ16XpM8oCCthBBo-Ctz-scbP2v6wR8qPO36Ym2Ee2Y0LbbkyPShpM5mI69T43rXpXfm_rVtLEEj5z_SUXaQsyrK7QHX63keTEmkE1Bm-hWWfS9UXBgXrXLIhLm8G6pnna1zlc6CIuynj9ECu-RidIEx4bEktXzQ59ATn_ZukqyHjBUSaRWc5gVfkhtnw0TPk9A-EgwCXDriJI4dYBVDZ0cq7zuLpCGxq66-hYT7M1uu_N9azisSGjYG4fWEDrT4xruqiWHAi6gk0hFTqoH6StzRcFI-_PSQVxRok5PZbH014M5K-vjlyb1IdP7_qCgFbPzVqvFeylCNmEJEWdN_gueLVNGAmbI8UaD87GS93FEJJ4Z60rtTBEUFiNODjWw4n_G0GINMQVWGxcTo17KZ70o1kfpL6oprDxHD7yBrbMFpwSKFtK3hu5P4psK38mNjZl0OiMvLCPEfquwfej7ziacuzSPILK7NQbqINXKAJEQ1ElQdk-9PcsTnNo0lucZIJ0nhq3T7PucaDjYi_3OaUokxqzfQpGMVhwZMqcdfxcXrI8vE6J_2DoRq8y-qn2QMdFODBlQxaZXHD26qK7fx_2DsxvocTuSvXDUnu-CPTIHOlD5hFUVpCWxJYR9O9TbuUhvrVYqSoQaPbEl190MdxFMex-IVuuRzB2yM7hLzmvHT-UNmJTU9eUJqlJdJQK9AmTkem8O6F0M&pos=2&reqid=B3NpIplZBTHlHezO&type=VIEW', 'properties': {'product_id': '247731338', 'matched_query': 0, 'image': '', 'url': 'https://tiki.vn/dien-thoai-samsung-galaxy-a54-8gb-256gb-hang-chinh-hang-p247731336.html?itm_campaign=CTP_YPD_TKA_PLA_UNK_ALL_UNK_UNK_UNK_UNK_X.228557_Y.1810877_Z.3659162_CN.Product-Ads-Series-A-2023&itm_medium=CPC&itm_source=tiki-ads&spid=247731338', 'cta': 'Xem ngay', 'logo': '', 'title': '', 'discount_text': '', 'rating': 0, 'headline': '', 'nested_products': [], 'rating_icon': ''}, 'type': 'ProductAdvertType', 'impression_info': [], 'image_ratio': 0}]}",1,1/2/1789/1795,0,1,"{'amplitude': {'all_time_quantity_sold': 29, 'brand_name': 'Samsung', 'category_l1_name': 'Điện Thoại - Máy Tính Bảng', 'is_best_offer_available': False, 'is_flash_deal': False, 'is_gift_available': False, 'master_product_sku': '7656285866781', 'number_of_reviews': 10, 'order_route': 'same_province', 'partner_rewards_amount': 0, 'price': 10290000, 'primary_category_name': 'Điện thoại Smartphone', 'product_rating': 5, 'search_rank': 0, 'seller_product_id': 247731338, 'seller_product_sku': '1510802346625', 'seller_type': 'OFFICIAL_STORE', 'standard_delivery_estimate': 0, 'tikinow_delivery_estimate': True, 'tikipro_delivery_estimate': 0}}"
