,id,title,link,description,box_price_present,box_price_old,box_price_percent,rating,cmt_count
13,240254,Máy tính bảng Samsung Galaxy Tab S7 FE 4G,https://www.thegioididong.com/may-tinh-bang/samsung-galaxy-tab-s7-fan-editon,"Samsung chính thức trình làng mẫu máy tính bảng có tên Galaxy Tab S7 FE, máy trang bị cấu hình mạnh mẽ, màn hình giải trí siêu lớn và điểm ấn tượng nhất là viên pin siêu khủng được tích hợp bên trong, giúp tăng hiệu suất làm việc nhưng vẫn có tính di động cực cao.",13.990.000₫ ,,,4.2,105.0
14,269330,Máy tính bảng iPad Pro M1 11 inch WiFi Cellular 2TB (2021),https://www.thegioididong.com/may-tinh-bang/ipad-pro-m1-11-inch-wifi-cellular-2tb-2021,"Ấn tượng trên màn hình giải trí rực rỡ, sống động",50.990.000₫ *,55.990.000₫,-8%,4.5,2.0
15,269328,Máy tính bảng iPad Pro M1 11 inch WiFi 2TB (2021),https://www.thegioididong.com/may-tinh-bang/ipad-pro-m1-11-inch-wifi-2tb-2021,Trải nghiệm đầy thích thú trên màn hình chất lượng,44.990.000₫ *,49.990.000₫,-10%,5,1.0
16,,,https://www.thegioididong.com/may-tinh-bang/samsung-galaxy-tab-s9-ultra,,,,,,
17,259650,Máy tính bảng iPad Pro M1 12.9 inch WiFi 512GB (2021),https://www.thegioididong.com/may-tinh-bang/ipad-pro-m1-129-inch-wifi-512gb-2021,"iPad Pro M1 12.9 inch WiFi 512GB (2021) chiếc máy tính bảng với thiết kế sang trọng đẳng cấp, màn hình mini-LED tuyệt hảo 12.9 inch, sức mạnh tương đương máy tính để bàn nhờ bộ vi xử lý Apple M1 và hệ thống camera chất lượng rất đáng để đầu tư và nâng cấp.",32.690.000₫ *,38.990.000₫,-16%,4.5,11.0
18,269332,Máy tính bảng iPad Pro M1 12.9 inch WiFi 2TB (2021),https://www.thegioididong.com/may-tinh-bang/ipad-pro-m1-129-inch-wifi-2tb-2021,Mạnh mẽ trên mọi tác vụ được yêu cầu,54.990.000₫ *,59.990.000₫,-8%,5,1.0
19,,,https://www.thegioididong.com/may-tinh-bang/samsung-galaxy-tab-s9-plus-5g,,,,,,
20,,,https://www.thegioididong.com/may-tinh-bang/samsung-galaxy-tab-s9-plus,,,,,,
21,295458,Máy tính bảng iPad Pro M2 11 inch WiFi Cellular 128GB,https://www.thegioididong.com/may-tinh-bang/ipad-pro-m2-11-wifi-cellular-128gb,"iPad Pro M2 11 inch WiFi Cellular 128GB là mẫu tablet mới nhất được nhà táo phát hành cho năm 2022 với điểm nổi bật là sự xuất hiện của Apple M2. Đây vốn dĩ là vi xử lý mạnh mẽ được trang bị trên Macbook nhưng nay lại tích hợp cho tablet, điều này giúp cho thiết bị có thể xử lý tốt hầu hết mọi tác vụ từ việc kết xuất video cho đến thiết kế - dựng hình ảnh 2D và 3D.",24.590.000₫ *,25.090.000₫,-1%,4.7,3.0
22,,,https://www.thegioididong.com/may-tinh-bang/samsung-galaxy-tab-s9-5g-128gb,,,,,,
23,294104,Máy tính bảng iPad Pro M2 11 inch WiFi 128GB,https://www.thegioididong.com/may-tinh-bang/ipad-pro-m2-11-inch,"Cơn sốt của iPhone 14 series chưa kịp lắng xuống thì mới đây nhà Apple lại vừa tung ra bộ sản phẩm tablet cho năm 2022 với nhiều điểm thu hút. Con chip Apple M2 từng khuấy đảo thị trường laptop bây giờ đã được xuất hiện trên iPad Pro M2 11 inch WiFi 128GB, nó quả thực là một tin chấn động trong giới công nghệ bởi đây có thể là chiếc máy tính bảng có hiệu năng vô đối trên thị trường (10/2022).",20.190.000₫ *,21.190.000₫,-4%,4.7,33.0
24,,,https://www.thegioididong.com/may-tinh-bang/samsung-galaxy-tab-s9,,,,,,
25,274155,Máy tính bảng iPad Air 5 M1 Wifi Cellular 64GB,https://www.thegioididong.com/may-tinh-bang/ipad-air-5-m1-wifi-cellular-64gb,So với chiếc iPad Air 5 M1 Wifi 64GB thì chiếc iPad Air 5 M1 Wifi Cellular 64GB đã có một điểm khác biệt đáng kể đó là phương thức kết nối khi bạn vừa có thể sử dụng Wifi và mạng di động một cách bình thường nhưng vẫn cho một trải nghiệm rất tuyệt vời.,17.990.000₫ *,19.490.000₫,-7%,4.4,5.0
26,295453,Máy tính bảng iPad 10 WiFi + Cellular 64GB,https://www.thegioididong.com/may-tinh-bang/ipad-10-wifi-cellular-64gb,"Nhà Apple đã chính thức cho ra mắt những mẫu iPad series mới vào tháng 10/2022. Trong đó iPad 10 WiFi Cellular 64GB được xem là cái tên khá nổi trội khi sở hữu mức giá bán dễ tiếp cận nhưng lại được trang bị cấu hình khá tốt, có những điểm nổi bật có thể kể đến như: Apple A14 Bionic, hệ điều hành iPadOS 16, thay đổi về mặt thiết kế và kích thước màn hình lớn 10.9 inch.",14.390.000₫ *,15.390.000₫,-6%,5,6.0
27,250731,Máy tính bảng iPad 9 WiFi Cellular 64GB,https://www.thegioididong.com/may-tinh-bang/ipad-9-wifi-cellular-64gb,"Sau thành công của iPad 8 thì Apple đã tung ra chiếc iPad 9 WiFi Cellular 64GB với những trang bị ngày càng vượt trội và phong cách thiết kế đậm chất iPad 10.2 Series, đây sẽ là mẫu máy tính bảng đáng cân nhắc trong phân khúc giá.",11.290.000₫ *,11.790.000₫,-4%,4.4,43.0
28,250732,Máy tính bảng iPad 9 WiFi Cellular 256GB,https://www.thegioididong.com/may-tinh-bang/ipad-9-wifi-cellular-256gb,"Máy tính bảng iPad 9 WiFi Cellular 256GB ra mắt đồng thời với các sản phẩm khác của Apple nhưng vẫn nổi bật với sức hút riêng của mình. iPad 9 mang đến những cuộc gọi video chất lượng tuyệt hảo, hiệu suất đỉnh cao, thời lượng pin đủ tốt, hỗ trợ dùng Wifi và mạng di động linh hoạt. ",14.990.000₫ *,18.490.000₫,-18%,4.3,7.0
29,244565,Máy tính bảng Lenovo Yoga Tab 11,https://www.thegioididong.com/may-tinh-bang/lenovo-yoga-tab-11,"Tablet Lenovo mang đến cho người dùng mẫu máy tính bảng mới với tên gọi Yoga Tab 11 cùng nhiều ưu điểm vượt trội như bộ vi xử lý chuyên game của MediaTek, màn hình kích thước lớn, âm thanh nổi sống động và các chế độ tiện ích đa dạng khác mà không thua kém gì các tablet cao cấp khác.",9.190.000₫ ,10.990.000₫,-16%,4.5,11.0
30,281821,Máy tính bảng OPPO Pad Air 64GB,https://www.thegioididong.com/may-tinh-bang/oppo-pad-air,OPPO Pad Air là chiếc máy tính bảng đầu tiên OPPO phát hành chính hãng và kinh doanh tại thị trường Việt Nam. Với thông số khá ấn tượng cùng mức giá bán hấp dẫn giúp cho máy trở thành một đối thủ đáng gờm so với các tablet khác trên thị trường.,6.690.000₫,,,4.3,54.0
31,305838,Máy tính bảng OPPO Pad Air 128GB,https://www.thegioididong.com/may-tinh-bang/oppo-pad-air-128gb,"OPPO Pad Air 128GB là một máy tính bảng đáng chú ý, được thiết kế để đáp ứng nhu cầu đa dạng của người dùng. Với một số thông tin nổi bật như màn hình lớn và hiệu năng ổn định, OPPO Pad Air có thể là lựa chọn tuyệt vời cho những người dùng cần một máy tính bảng đa năng và tiện lợi.",7.990.000₫,,,4.8,9.0
32,244684,Máy tính bảng Lenovo Tab P11 Plus,https://www.thegioididong.com/may-tinh-bang/lenovo-tab-p11-plus,"Máy tính bảng Lenovo Tab P11 Plus sẽ là một lựa chọn để làm việc thay thế laptop khi nhu cầu sử dụng không quá cao, máy được trang bị cấu hình mạnh mẽ, màn hình lớn cùng các chế độ tiện ích đa dạng, đáp ứng được hầu hết nhu cầu của một người sáng tạo với mức giá phải chăng đến từ Lenovo.",6.790.000₫ ,8.190.000₫,-17%,4.3,44.0
33,281821,Máy tính bảng OPPO Pad Air 64GB,https://www.thegioididong.com/may-tinh-bang/oppo-pad-air,OPPO Pad Air là chiếc máy tính bảng đầu tiên OPPO phát hành chính hãng và kinh doanh tại thị trường Việt Nam. Với thông số khá ấn tượng cùng mức giá bán hấp dẫn giúp cho máy trở thành một đối thủ đáng gờm so với các tablet khác trên thị trường.,6.690.000₫,,,4.3,54.0
34,305838,Máy tính bảng OPPO Pad Air 128GB,https://www.thegioididong.com/may-tinh-bang/oppo-pad-air-128gb,"OPPO Pad Air 128GB là một máy tính bảng đáng chú ý, được thiết kế để đáp ứng nhu cầu đa dạng của người dùng. Với một số thông tin nổi bật như màn hình lớn và hiệu năng ổn định, OPPO Pad Air có thể là lựa chọn tuyệt vời cho những người dùng cần một máy tính bảng đa năng và tiện lợi.",7.990.000₫,,,4.8,9.0
35,281633,Máy tính bảng Xiaomi Redmi Pad (3GB/64GB),https://www.thegioididong.com/may-tinh-bang/xiaomi-redmi-pad,"Xiaomi Redmi Pad (3GB/64GB) là cái tên được nhắc đến khá nhiều trong giới công nghệ gần đây, máy sở hữu một mức giá bán không quá cao nhưng được trang bị bộ thông số cực kỳ xịn sò. Hứa hẹn sẽ là chiếc máy tính bảng Xiaomi đáng mong đợi trong giai đoạn nửa cuối năm 2022.",5.290.000₫ ,6.290.000₫,-15%,4.3,35.0
36,291769,Máy tính bảng Xiaomi Redmi Pad (4GB/128GB),https://www.thegioididong.com/may-tinh-bang/xiaomi-redmi-pad-4gb,"Xiaomi Redmi Pad (4GB/128GB) được xem là cái tên rất đáng mong đợi trên thị trường máy tính bảng giá rẻ hiện nay, máy được ra mắt vào đầu tháng 10/2022 với một mức giá bán khá ấn tượng, đi kèm là màn hình kích thước lớn, hiệu năng ổn định cùng một viên pin dung lượng khủng.",5.990.000₫ ,6.990.000₫,-14%,4.5,67.0
37,281633,Máy tính bảng Xiaomi Redmi Pad (3GB/64GB),https://www.thegioididong.com/may-tinh-bang/xiaomi-redmi-pad,"Xiaomi Redmi Pad (3GB/64GB) là cái tên được nhắc đến khá nhiều trong giới công nghệ gần đây, máy sở hữu một mức giá bán không quá cao nhưng được trang bị bộ thông số cực kỳ xịn sò. Hứa hẹn sẽ là chiếc máy tính bảng Xiaomi đáng mong đợi trong giai đoạn nửa cuối năm 2022.",5.290.000₫ ,6.290.000₫,-15%,4.3,35.0
38,291769,Máy tính bảng Xiaomi Redmi Pad (4GB/128GB),https://www.thegioididong.com/may-tinh-bang/xiaomi-redmi-pad-4gb,"Xiaomi Redmi Pad (4GB/128GB) được xem là cái tên rất đáng mong đợi trên thị trường máy tính bảng giá rẻ hiện nay, máy được ra mắt vào đầu tháng 10/2022 với một mức giá bán khá ấn tượng, đi kèm là màn hình kích thước lớn, hiệu năng ổn định cùng một viên pin dung lượng khủng.",5.990.000₫ ,6.990.000₫,-14%,4.5,67.0
39,285039,Máy tính bảng Lenovo Tab M10 (Gen 3) 3GB/32GB,https://www.thegioididong.com/may-tinh-bang/lenovo-tab-m10-gen-3,Lenovo đã chính thức ra mắt máy tính bảng thế hệ mới mang tên Lenovo Tab M10 (Gen 3) 3GB/32GB với mức giá bán phù hợp với các bạn học sinh - sinh viên. Mẫu máy thế hệ thứ 3 có màn hình độ phân giải cao và được hỗ trợ kết nối LTE tiện dụng giúp bạn có thể truy cập được internet kể cả khi di chuyển.,4.590.000₫ ,5.790.000₫,-20%,4.1,9.0
40,285040,Máy tính bảng Lenovo Tab M10 (Gen 3) 4GB/64GB,https://www.thegioididong.com/may-tinh-bang/lenovo-tab-m10-gen-3-4gb-64gb,"Trong khuôn khổ sự kiện Mobile World Congress (MWC) 2022, Lenovo đã chính thức ra mắt người tiêu dùng máy tính bảng mới Lenovo Tab M10 (Gen 3) 4GB/64GB. Thiết bị nổi bật có màn hình sắc nét, hệ thống loa âm thanh nổi, pin lớn và hỗ trợ kết nối 4G tiện dụng.",5.090.000₫ ,6.190.000₫,-17%,4.4,11.0
41,310406,"Máy tính bảng Masstel Tab 10.1"" Pro",https://www.thegioididong.com/may-tinh-bang/masstel-tab-101-pro,"Máy tính bảng Masstel Tab 10.1 inch Pro là một sản phẩm đến từ Masstel, một thương hiệu công nghệ Việt Nam. Với thiết kế đẹp, chất lượng cao và nhiều tính năng hấp dẫn, máy cũng có một mức giá dễ tiếp cận phù hợp cho mọi người từ học sinh đến những ai muốn tìm một thiết bị phụ để giải trí.",3.490.000₫ ,3.690.000₫,-5%,4.3,6.0
42,235366,Máy tính bảng Lenovo Tab M10 - Gen 2,https://www.thegioididong.com/may-tinh-bang/lenovo-tab-m10-gen-2,"Lenovo Tab M10 Gen 2 từ hãng tablet Lenovo nổi bật trong phân khúc tầm trung khi sở hữu thiết kế gọn nhẹ, hiện đại cùng khả năng kết nối mạnh mẽ, viên pin ấn tượng và cấu hình ổn định trong tầm giá.",2.990.000₫ ,5.190.000₫,-42%,3.6,52.0
43,235365,Máy tính bảng Lenovo Tab M10 - FHD Plus,https://www.thegioididong.com/may-tinh-bang/lenovo-tab-m10-fhd-plus,"Từ việc sử dụng các thiết bị điện tử đa dạng của các gia đình hiện nay, hãng máy tính bảng Lenovo đã nắm bắt được nhu cầu thiết yếu này và cho ra mắt chiếc máy tính bảng Lenovo Tab M10 - FHD Plus với những tính năng tiện ích ấn tượng, “khoác chiếc áo” của thời đại và có mức giá siêu ưu đãi.",5.290.000₫ ,6.490.000₫,-18%,3.5,40.0
44,250589,"Máy tính bảng Masstel Tab 10.1""",https://www.thegioididong.com/may-tinh-bang/masstel-tab-10-1,"Masstel Tab 10.1 inch chiếc máy tính bảng có thiết kế gọn nhẹ, màn hình lớn hiển thị rõ nét cùng hiệu năng hoạt động ổn định đem đến cho người dùng sự tiện lợi, mượt mà, xứng đáng là thiết bị học tập, giải trí tuyệt vời cho tất cả mọi người.",2.890.000₫ ,2.990.000₫,-3%,4.4,9.0
45,259939,Máy tính bảng Masstel Tab 10S,https://www.thegioididong.com/may-tinh-bang/masstel-tab-10s,"Masstel Tab 10S là chiếc máy tính bảng thuộc phân khúc giá rẻ của tablet Masstel đang được rất nhiều bạn trẻ ""lăng xê"", bởi em nó không chỉ rẻ, màn hình rộng, cấu hình khỏe mà thời lượng pin cũng đủ lâu để bạn trải nghiệm giải trí đa dạng. ",2.690.000₫ ,2.890.000₫,-6%,4.0,93.0
46,260139,Máy tính bảng Masstel Tab 10A,https://www.thegioididong.com/may-tinh-bang/masstel-tab-10a,"Masstel Tab 10A - một chiếc máy tính bảng giá rẻ đến từ thương hiệu tablet Masstel với thiết kế cứng cáp, cấu hình ổn, màn hình lớn và hỗ trợ kết nối 4G, đây là phương tiện học tập, giải trí phù hợp cho mọi lứa tuổi.",2.790.000₫,,,3.8,41.0
47,260138,Máy tính bảng Masstel Tab 8.2,https://www.thegioididong.com/may-tinh-bang/masstel-tab-82,"Máy tính bảng Masstel Tab 8.2 - là một trong những tablet có giá thành tốt nhất trên thị trường cho đến thời điểm hiện tại, máy có độ hoàn thiện cao, màn hình kích thước không quá nhỏ cùng với hiệu suất hoạt động đáp ứng tốt các tác vụ giải trí nhẹ nhàng như: Gọi video, học online, xem phim, nghe nhạc.",2.490.000₫,,,4.3,43.0
48,311039,Máy tính bảng Mobell Tab 8.1,https://www.thegioididong.com/may-tinh-bang/mobell-tab-8-1,"Mobell Tab 8.1 là một chiếc máy tính bảng giá cả phải chăng nổi bật trên thị trường hiện nay, mang đến một thiết kế đơn giản và hiệu suất đáng chú ý cho các tác vụ giải trí nhẹ như cuộc gọi video, học trực tuyến, xem phim và nghe nhạc.",1.790.000₫ ,,,,
