,item_id,cmt_id,username,rating,comment
0,231244,r-54898226,Thuần,1,Máy quá tệ nhân sự ĐMX quá vô trách nhiệm trong việc xử lý cho kháchĐem máy đi hảo hành hơn 1 tháng và vẫn chưa nhận được máy. Lúc nào cũng phải để khách hàng chủ động liên hệ hỏi tình hình nhưng luôn nhận được câu trả lời là phải chờ đợi.Khi vào cửa hàng để hỏi thì nhân viên bất hợp tác không xử lý được câu hỏi khách đưa ra và luôn chối bỏ trách nhiệm.
1,231244,r-54896018,Tân,1,TGDD đang có tình trạng khách đặt mà tự ý huỷ đơn.
2,231244,r-54886100,Thoa,5,Đã sử dụng được 2 tuần thấy tốt pin xài cả ngày máy cũng mượt.
3,231244,r-54760124,Danh Tuân,1,"Màn hình bị ám hồng, đã mang ra tgdd kiểm tra cuối cùng chỉ nhận dc câu nói là bình thường, và cần thì xẽ gửi đi kiểm tra, lúc mua nói lỗi đổi , giờ lỗi sao không đổi. Thật thất vọng về những gì ở thế giới di động, chắc đây là lần cuối cùng tôi mua hàng tại đây."
4,231244,r-54746522,Khang,5,"Tư vấn nhiệt tình, sản phẩm chất lượng tuyệt đối tin tưởng"
5,231244,r-54745908,Em Trang,4,"Laptop đẹp, mỏng nhẹ, dễ cầm"
6,231244,r-54743574,Ca Vo,5,"Cảm ơn em Trần Minh Tuyền và quản lý Nguyễn Kim tại Luxury Store - Thegioididong 468 Nguyễn Thị Thập, quận 7, TP. HCM đã nhiệt tình hỗ trợ. Đập hộp cái MacBook thứ nhất bị vấn đề và được đập hộp cái thứ 2 ngay và luôn. Các bạn nhân viên vẫn rất có tâm, nhiệt tình và vui vẻ mặc dù cận giờ đóng cửa. Trước đó bạn nhân viên online cũng cố gắng hỗ trợ mấy lượt để giữ hàng cho mình tại shop. Mình đánh giá 5 sao cộng và chúc các bạn được nhiều sức khoẻ và được nhiều khách hàng yêu quý. Mình luôn ủng hộ Thegioididong."
7,231244,r-54730268,Lâm,5,Sản phẩm dùng rất tốt
8,231244,r-54728319,Phạm Huy Hoàng,5,"Hoàn thiện tốt, mỏng nhẹ. Máy rất mượt và gọn gàng"
9,231244,r-54675647,Sơn,5,Rất tốt
10,231244,r-54657728,Anh Danh,5,"Nhân viên niềm nở quan tâm khách hàng, hài lòng về cửa hàng cũng như chất lượng sản phẩm"
11,231244,r-54655325,Nguyễn Thái Trung,5,sp chất lượng lắm nhe🫶🏻🫰🏻🫰🏻🫰🏻
12,231244,r-54644452,Giang,5,"máy chạy ổn 
nhân viên thì không có tích cực giới thiệu cho lắm"
13,231244,r-54633217,Vũ Quyền Linh,4,"Sản phẩm không lỗi, dùng oke, nhân viên cũng tư vấn tận tình"
14,231244,r-54575276,Nguyen Phuong Hoang,4,Mơi nguyen seal
15,231244,r-54562449,Hương,5,"Máy tốt, giao hàng nhanh, nhân viên nhiệt tình. Hình ảnh thực tế đậm màu hơn trên web nhưng vẫn xinh"
16,231244,r-54542158,Hong An,5,máy ổn trong tầm giá nhân viên chi nhánh Nguyễn Tri Phương rất thân thiện
17,231244,r-54532244,Chị Mai,4,"Sản phẩm đẹp, mới, nhưng không được cài mấy app miễn phí"
18,231244,r-54504097,Chị Hương,5,R ok ạ
19,231244,r-54448528,Vĩ,5,"Sản phẩm đẹp, nhỏ gọn, pin trâu. Mình đang dùng và thấy hài lòng về sản phẩm."
20,231244,r-54424430,Uyên,5,"Nhân viên dễ thương, nhiệt tình"
21,231244,r-54381246,Nguyễn Văn Hùng,1,"Sao máy của mình bị lỗi thời hạn bảo hành không có, không check đc thông tin máy trên trang chủ apple ko đc giải quyết vậy ah. Cứ có nhân viên gọi vào bảo chờ từ người này qua người khác từ lần gọi đầu tiên 16/5 đến nay chả có ai gọi để fix cái đó cả"
22,231244,r-54362761,Duyên,5,Ok
23,231244,r-54327906,Toàn,4,Ok
24,231244,r-54289055,Nguyễn Thị Bích Thuỷ,1,Chính sách phía công ty quá kém
25,231244,r-54286908,Chị Dung,5,Máy tốt
26,231244,r-54231396,Anh Thuyên,4,Good
27,231244,r-54216852,CHI NHÁNH CÔNG TY TNHH PHÁT TRIỂN THƯƠNG MẠI DỊCH VỤ SONG ĐAN,5,tốt
28,231244,r-54215986,Chị Lành,4,Laptop thời trang
29,231244,r-54181293,Trần Hồ Kiệt,5,"Nhân viên dễ thương, tư vấn nhiệt tình. Máy dùng mượt. Rất tốt trong tầm giá"
30,231244,r-54100824,Hà Dương Thưc,5,tư vấn thêm các option mua kèm thì tuyệt vời
31,231244,r-54083852,Tuấn,4,ok
32,231244,r-54077930,Anh Minh,2,Dùng xong thấy người ngu luôn
33,231244,r-54069356,Lê Văn Duyên,5,Rất ok
34,231244,r-54024239,Ha Thị Ngọc Chi,5,Sp tốt
35,231244,r-54024210,Lê Vinh,5,Rất mượt
36,231244,r-54019118,Như,4,Tốt!
37,231244,r-54007048,Trung,5,ok mua màu silver mà coi nhầm grey mà thôi k sao
38,231244,r-53994304,Phạm Việt Anh,5,Ok
39,231244,r-53990867,Lê Như Ý,5,Good!
40,231244,r-53990411,NGUYỄN HOÀNG TRÂM,4,Mua cho con gái nên cũng không biết chính xác
41,231244,r-53934021,Phong,5,dòng MacBook này vô đối trong tầm giá
42,231244,r-53786509,Thuận,5,"Phục vụ tốt, chất lượng sản phẩm không chê vào đâu được"
43,231244,r-53774582,1,5,Ok
44,231244,r-53745515,Le Quang Vinh,5,"Máy hoạt động trơn truôn, 
Nhẹ gọn"
45,231244,r-53699239,Chú Bảy,4,"Tốt trong tầm giá. Mua qua Điện máy xanh giá rẻ nhất, chăm sóc kh tốt."
46,231244,r-53693284,Thạch Minh Thuận,4,Máy sử dụng rất mược
47,231244,r-53618699,Duyên,5,Sp tuyệt vời
48,231244,r-53616630,Nghĩa,3,Ok.
49,231244,r-53584513,A Đạt,4,Tôt
50,231244,r-53571788,Anh Thuận,5,Mọi thứ ok
51,231244,r-53569691,Nguyễn Thanh Hải Thu,4,Mới xài qa Mac. Máy chạy tốt nhưng thiếu nhiều ứng dụng cần thiết so với Windows.
52,231244,r-53567752,Anh Thịnh,5,Ok không lỗi
53,231244,r-53516244,Hồ Đức Minh,5,"Tôi đã mua macbook air M1 tại chi nhánh 95 Lê Quang Định TP HCM, sản phẩm rất ưng ý , nhân viên tư vấn rất nhiệt tình và rõ ràng. Nếu đem so với con air M2 thì tôi thấy M1 vẫn còn phát huy nhiều điểm mạnh của nó mặc dù tuổi đời đã 2 năm."
54,231244,r-53408440,DAT,5,rất tốt
55,231244,r-53343357,THƯƠNG,5,Tốt
56,231244,r-53340720,Anh Vịnh,5,"Đến thời điểm này máy chạy vẫn rất tốt. Có điều khi mình gọi facetime/ messenger đồng thời muốn thao tác vụ khác như nhắn tin thì cái facetime lại bị mất, tuy vẫn hoạt động nhưng tiếc là mình ko thấy được interface của facetime đó. Làm ơn hướng dẫn khắc phục."
57,231244,r-53322260,NGA,4,Tốt
58,231244,r-53315147,NHI,4,"Mượt, nhẹ, đẹp"
59,231244,r-53245175,QUỲNH,5,Máy sử dụng tốt
60,231244,r-53214793,TUNG,5,máy sài rất tốt
61,231244,r-53202392,QUY,5,"Máy đẹp
Sử dụng im"
62,231244,r-53186250,DUNG,5,Máy chạy mượt rất tốt
63,231244,r-53171298,FOOD,5,"Sản phẩm tốt, dịch vụ tuyệt vời"
64,231244,r-53088239,Anh Linh,5,Đến thời điểm này là ngon
65,231244,r-53056050,Tri Nguyen,5,Macbook cũ mà ngon như mới. Ram ít mà chạy còn nhanh hơn máy window ram nhiều.
66,231244,r-52979076,Trần Thị Ly,5,"Ổn áp , chạy mượt,k ồn . Mỏng nhẹ đẹp và sang"
67,231244,r-52975324,NGÂN,5,"mac rất mượt , anh nhân viên đẹp trai xĩu ạk , nên mua nke mng oi"
68,231244,r-52969290,ĐƯỢC,4,Xài tốt
69,231244,r-52830132,PHƯỢNG,5,"Máy xài ổn mượt, nhân viên tư vấn nhiệt tình."
70,231244,r-52792910,TÍN,5,Máy chính hãnh. Fullbox.
71,231244,r-52782381,LINH,4,"Tốt, đẹp , nên mua"
72,231244,r-52764960,DŨNG,5,Tốt
73,231244,r-52721021,LUẬN,5,Chuột tốt
74,231244,r-52697753,ĐẠT,5,"Sản phẩm tốt, nhân viên giao hàng nhiệt tình"
75,231244,r-52693020,TRẦM,5,"Rất thích cách các bạn nhân viên phục vụ, rất chu đáo."
76,231244,r-52682221,DUY,5,Tốt
77,231244,r-52681996,ĐỨC,5,Sp rất tốt
78,231244,r-52681954,Vip,4,Vip
79,231244,r-52584380,Nguyễn Phương Tuyền ,3,"Sau gần một tháng sử dụng máy không vào được các ứng dụng. Cũng không biết tại sao nữa. Word , excel ,... Không ứng dụng nào xài được. Cứ bị như vậy"
80,231244,r-52575170,TIÊN,5,X
81,231244,r-52552046,HUYỀN,2,Lỗi bàn phím
82,231244,r-52424204,HIỆP,5,sản phẩm ok
83,231244,r-52380799,MUỘI,5,sản phẩm tốt
84,231244,r-52341737,T%DA,5,Tốt
85,231244,r-52302876,Anh Toàn,5,sản phẩm tốt
86,231244,r-52288252,NHẠ,5,Ngon. Cám ơn các bạn đã phục vụ nhiệt tình
87,231244,r-52259221,Nguyễn Thị Thảo,5,"Nhân viên tư vấn, hỗ trợ cài máy rất tận tình"
88,231244,r-52253765,DAT,5,"Với mình quan trọng nhất là pin dùng được lâu vì thì máy đáp ứng tốt tiêu chí này. Ngoài ra nhiệt độ máy quá ấn tượng, máy không có khe quạt tản nhiệt nên dùng rất êm mà lại không nóng, có thể để máy ở trên bề mặt nào cũng được kể cả chăn nệm"
89,231244,r-52245855,Linh,5,"Máy đang dùng bị lỗi tự nhiên hư màn hình, đi bảo hành thấy dịch vụ rất tốt, bộ phận chăm khóc khách hàng rất chu đáo ạ. Rất yên tâm khi mua hàng tại ĐMX và TGDĐ"
90,231244,r-52238311,Nguyễn Hà,5,"Hiệu năng sử dụng mạnh mẽ , cấu hình ổn, mỏng nhẹ, nhỏ gọn thích hợp để di chuyển với công việc của mình, chế độ bảo hành tốt , nhân viên thân thiện , nhiệt tình ."
91,231244,r-52238286,Dũng,5,Pin trâu quá tr 😂😂
92,231244,r-52230905,NGHĨA,5,"Sử dụng mượt ,"
93,231244,r-52188929,TÚ,5,Đc lắm luôn :]]
94,231244,r-52185142,QUYÊN,4,Máy rất đẹp
95,231244,r-52098460,MẠNH,5,Ok
96,231244,r-52021375,Linh,1,"Máy sài ngon, pin trâu, màn đẹp, gọn nhẹ sang trọng. Nhưng đang dùng ko rơi vỡ, ko va đập, tự nhiên cái sập màn đen thui. Hư màn ko rõ nguyên nhân, chưa kịp đi bảo hành. Cho 1 sao, máy mới mua 9 tháng nhưng sài rất ít, mới sạc hơn 40 lần"
97,231244,r-51956835,MAI,5,Máy rất mượt
98,231244,r-51933934,BÌNH,5,sp rất tốt
99,231244,r-51900778,THUẦN,5,Nhưng không được khuyến mại kèm  thêm sản phẩm gì cả
100,231244,r-51871391,DỰ,5,Tốt
101,231244,r-51685744,LONG,5,"Sản phẩm chạy văn phòng rất nhanh, mượt"
102,231244,r-51671598,Trần Minh Trí,5,"Kính macbook có dễ bị bể như thế không? Mình sử dụng chưa từng đóng máy khi chưa vệ sinh máy sau khi sử dụng hết, nhưng hôm nay đi dán lại máy thì thấy như thế này không biết do nguyên nhân gì hay là do nv...😓 phải nói là rất xót, máy dùng rất kỹ từ trước đến giờ. Buồn thật sự!

Máy rất mạnh phù hợp với sinh viên kinh tế, chỉ làm pages number và keynote và lướt web xem phim từ safari này kia thôi.

Máy mình dùng kỷ nhưng khi thấy có một vết như này thì rất là khó chịu một chiếc máy mua từ tháng 9 đến giờ vẫn còn rất tốt ngoại hình vẫn 100 trừ cái kính bị cái gì đó mà mẻ hết một góc như thế kia 😮‍💨 hơizzz

Thắc mắc* nếu bị bể như thế kia thì vật gì có thể làm bể đến cả kính mà tận trong góc đó? Mà miếng cao su lại cao hơn màn hình! 
Nhân viên lấy gì để lấy miếng dán cũ ra? 
(Lời khuyên sau khi trải qua là đừng dán màn hình laptop mặc dù là biết là giữ máy nhưng bạn chẳng biết họ đã làm gì với cái màn hình đó) 
Xót😓"
103,231244,r-51158898,Anh Nguyên,5,"Mạnh mẽ, mượt mà. Mình mua thay thế cho con Air cũ. Chip M1 đáp ứng nhu cầu sử dụng của mình rất tốt."
104,231244,r-51126932,Cao Vũ Vinh,5,"máy đẹp, mượt, đáng mua trong phân khúc"
105,231244,r-50872803,Khương,5,"Mới lấy máy ngày 14/3/2022 tại số 280 QL1A, phường Tam Quan, thị xã Hoài Nhơn, tỉnh Bình Định. Nhân viên nhiệt tình, trên cả tuyệt vời. Còn về máy thì để sử dụng 1 thời gian rồi mới đánh giá được."
106,231244,r-50802126,Phạm Thảo Vy,5,"Nhân viên nhiệt tình, phục vụ rất tốt 👍 máy cũng rất ok"
107,231244,r-50732079,Hà The Phụng,5,Máy khá tốt mà nhân viên dán màn hình chậm quá còn ghẹo khách hàng nữa 🥲🥲
108,231244,r-50698372,Võ Minh Thiện Phúc,5,Sản phẩm tuyệt vời. Tôi sẽ giới thiệu bạn bè mua hàng tại điện máy xanh. Nhân viên hỗ trợ quá tốt và nhiệt tình.
109,231244,r-50673858,Thảo Đinh Thị Thu Thảo,5,"Chuyển từ Windows sang MacOS nên mất 2 tuần để có thể làm quen. Tuy nhiên trải nghiệm trên Macbook là tuyệt vời ở những điểm sau: 
1. Màn hình 2k tuyệt vời
2. Pin siêu trâu
3. Chạy các ứng dụng văn phòng siêu mượt mà
4. Nhẹ, đẹp, mang vác di chuyển cực kỳ tiện lợi và sang.

Điểm trừ: Cài các ứng dụng ko bản quyền rất khó, đặc  biệt với các bạn đang quen với máy tính Wins như mình.

Mua hàng ở TGDĐ 5 năm nay rồi, mình luôn có trải nghiệm mua hàng tuyệt vời với nhân viên của TGDĐ. Các bạn có thể mua online để có giá tốt hơn."
110,231244,r-50653562,Anh,5,"Mất một chút thời gian để làm quen vì chuyển từ Windows sang. Tuy nhiên, phải nói là nó ngon thật sự, đáng tiền hơn hẳn những máy khác trong tầm giá. Cổng thunderbolt của nó thậm chí còn sạc nhanh cho iphone được. Điểm yếu là ít cổng kết nối quá nhưng mình cũng không quá cần thiết :D"
111,231244,r-50504817,Anh Khoa,5,Rất tốt
112,231244,r-50402518,Trần Thế Hiển,4,"Ram hơi yếu, tôi đang trả góp có thể đổi máy 16gb ko?"
113,231244,r-50351793,Duy Hung,3,Dòng này chỉ mua về xem chơi thôi chứ trong cv k làm dc cái j cả.mình mua con này về lại phải đầu tư 1 con nữa cho công việc
114,231244,r-50253802,Nguyễn Viết Minh,5,"Hàng tốt lắm, mỏng nhẹ và rất đẹp.
Mua ở Tggd Hướng Hoá nhân viên ở đây tuyệt vời, các bạn làm tốt lắm.
Mình sẽ giới thiệu để bạn bè người thân đến đây mua hàng"
115,231244,r-50146485,Khánh,2,"=))) làm ẩu , tốn thời gian chờ đổi máy , bực mình tốn tiền chứ kh được gì , so tệ :))))"
116,231244,r-49837163,Huỳnh Trọng Nhân,1,"Máy mở lên tự nhiên bị nứt màn , đọc đánh giá và trên mấy trang mạng thì có nhiều người cũng bị giống , không biết có được bảo bành hay hỗ trợ tiền không , mong được giải đáp ạ"
117,231244,r-49716900,mabeibee,1,"Không giới thiệu gói bảo hành của Apple như Apple Care và Apple Care+ nên KH bị mất quyền lợi mua gói bảo hành. MacBook Air M1 bị nứt màn hình không rõ nguyên nhân và mang đi bảo hành mới biết đến các gói bảo hành nhưng quá thời hạn mua Apple Care+. Cho những ai đang có ý định mua MacBook Air M1 thì dòng này bị lỗi màn hình không rõ nguyên nhân và rất nhiều KH đã phản ánh về tình trạng này. Ai xưa thì gặp phải. Mình bị nứt màn hình gửi về TTBH và TTBH sẽ không đồng ý bảo hành, chấp nhận mất chi phí sửa chữa màn hình."
118,231244,r-49626520,Anh Tiến,5,hàng tốt pin oke ! hàng oke dùng ổn nhanh mà ! mua đợt giảm giá nên quất ngay ! mn nên tranh thủ mua đi
119,231244,r-49578961,Ms Tiên,4,"Máy mình mới mua 2 ngày mà không đăng nhập được App Store, nhờ kỹ thuật hướng dẫn mình với, ID App thì đăng nhập bình thường."
120,231244,r-49513732,Trần Ninh,5,"Hôm nay may mắn được giảm thêm 550k nữa, giá về tay 25.445.000đ. Rất hài lòng với tầm giá chính hãng, gọn, nhẹ, đẹp. Cty giao hàng nhanh,"
121,231244,r-48839896,Nhi Bui,5,"Máy tốt, nhanh, pin trâu, rất thích hợp cho học tập và làm việc, đáp ứng mọi tác vụ cơ bản."
122,231244,r-48753803,Hà Tiên,4,"mình vừa mới mua em này 2 ngày trc tại cửa hàng,nhân viên phục vụ dth hài hài.Pin rất là trâu lun á dùng gần 3 ngày chưa hết lun,tác vụ nhanh mượt,rất mạnh lun.Rất xứng đáng số tiền bỏ ra"
123,231244,r-48707597,Tran Cat Tuong,4,"em mới mua Mac active ngày 8/10, em vào pin thì để lần gần nhất được xạc 10/9/2021 87% là sao ạ"
124,231244,r-48618851,Minh Thư,4,"Mình mua máy được chưa đầy 1 tuần, mọi thứ đều ok tuy nhiên một số lúc mình bấm nút delete nó lại copy cái chữ mình delete rồi paste ra dài hơn chứ không xoá thì bị lỗi gì ạ và khắc phục ntn ạ"
125,231244,r-48163073,Nguyễn Văn Tâm,5,"mình mua con này đc khoảng 2 tháng rồi, dùng máy đáp ứng tốt các nhiệm vụ cơ bản hằng ngày."
126,231244,r-46490672,Nguyễn Đình Nguyên,4,mình mới mua sản phârm này được 2 ngày. bật máy lên chưa sử dungj ứng dụng gì cũng bị đầy 8gb ram. ko biết đây có phải lỗi ko?
127,231244,r-44776900,Liêm,5,"Nhờ hỗ trợ cài giả lập Android trên Big Sur 11.1.
Tôi cài toàn bị lỗi, không thể mở lên được ạ!"
128,231244,r-54798355,Nguyên Ngọc Thức,4,Mọi thứ tạm thời đều ổn
129,231244,r-54739358,Dung,4,
130,231244,r-54595044,Uyên,4,
131,231244,r-54476108,Bùi Triều,5,
132,231244,r-54327681,Dương,5,
133,231244,r-54319230,Lê Văn Nhật,4,
134,231244,r-54285444,Nguyen Hieu Trang,5,
135,231244,r-54240060,Đặng Thái Bình,3,
136,231244,r-54160725,Lâm Hoài Phương,5,
137,231244,r-53805181,Trần Xuân Hoàn,3,
138,231244,r-53766914,Nhung,4,
139,231244,r-53746699,Tiên,4,
140,231244,r-53746531,Ngọc Nga,5,Tốt
141,231244,r-53721319,Thiệu,5,
142,231244,r-53709397,Luu Binh Tuan Tu,4,
143,231244,r-53633969,B Ly,5,
144,231244,r-53510794,Thuận,5,
145,231244,r-53422169,TRANG,5,
146,231244,r-53275726,TRANG,5,
147,231244,r-53124533,XUÂN,5,
148,231244,r-52913979,TRANG,5,
149,231244,r-52856449,Nhi,5,
150,231244,r-52851136,HẰNG,4,
151,231244,r-52754627,TR N,5,
152,231244,r-52747198,DƯƠNG,3,
153,231244,r-52509697,THƯ,5,
154,231244,r-52502725,BÌNH,3,Br
155,231244,r-52413262,ĐẠT,5,
156,231244,r-52380593,SINH,5,
157,231244,r-52239807,Công Ty Tnhh Five Links,5,
158,231244,r-52228212,CH%C2U,5,
159,231244,r-52116211,TẤN,5,
160,231244,r-52083068,TUẤN,3,
161,231244,r-52054940,Tuấn Vũ,5,
162,231244,r-51676403,LIÊM,4,
163,231244,r-50935376,Thọ,5,
164,231244,r-50465017,Phạm Anh Thắng,4,
165,301634,r-54717368,Trần Thị Lệ Thảo,4,Tốt
166,301634,r-54709004,Cô Xuân,4,Lắp
167,301634,r-54708320,Kim Anh,4,Sử dụng văn phòng ổn
168,301634,r-54673196,Lê Thành Tú,3,Máy cũng hoạt động bình thường
169,301634,r-54670620,Chị Nguyệt,5,Máy ok
170,301634,r-54652812,Trần Cảnh,5,Tốt
171,301634,r-54652808,Chị Hà,5,Sản phẩm chất luọng tot
172,301634,r-54566331,Sáng,4,"Nhân viên nhiệt tình! 
Kvt tay nghề hơi yếu!
Máy tạm ổn! K đặc sắc mấy!"
173,301634,r-54566283,Anh Dương,5,Mọi thứ oke
174,301634,r-54489271,Anh Sơn,4,Mái  sài rất tốt
175,301634,r-54456931,Công,4,¹
176,301634,r-54442377,Phan Quốc Vinh,4,Tốt
177,301634,r-54413613,Phuong,1,Màn hình quá tệ. Nhìn nghiên nhẹ một tí là không nhìn thấy gì hết. Mình không hài lòng với màn hình của máy này. Quá tệ.
178,301634,r-54372878,Đỗ Văn Nghĩa,5,Máy dùng ổn định
179,301634,r-54304200,Nguyễn Hoàng Mỹ Em,4,Tot
180,301634,r-54301742,Chị Chính,5,Rất nhiệt tình
181,301634,r-54214121,Nguyễn Văn Thông,4,Good
182,301634,r-54187502,Chị Yến,5,oki nhaaaaaa
183,301634,r-54157833,Dư Thị Thảo,5,Sản phẩm dùng mượt
184,301634,r-54151575,Hoang Thi Thanh Hao,5,Rất tốt nhé . Nhân viên tư vấn chăm sóc khách nhiệt tình . Chỉ từng tí một. Hài lòng lắm
185,301634,r-54119416,Trương Thị Bích Tuyền,3,Máy chạy ổn.Nhưng thiết nghĩ điện máy xanh cần có chuyên viên kĩ thuật chuyên về máy tính. Nhân viên chỉ bán hàng chứ cài đặt rất tệ.ko chuyên
186,301634,r-54115732,NGUYỄN NGỌC TÂN,4,Sản phẩm chất lượng phù hợp với phân khúc giá
187,301634,r-54090001,Chị Anh,4,ok
188,301634,r-54067923,Ngân,4,Tốt
189,301634,r-54060730,Lê Văn Trực,5,Sản phẩm tốt .vừa tầm giá
190,301634,r-54055814,Trương Văn Linh,5,"Máy tốt lắm ạ , nhân viên tư vấn rất nhiệt tình"
191,301634,r-54050775,Thiện Anh,5,Ok
192,301634,r-54047961,Vũ Luân,4,tott
193,301634,r-54032893,Thuý Kiều,5,Laptop dùng rất OK ạ với sự phục vụ cũng rất hoà đồng
194,301634,r-54031726,Cô Lan,5,Tôi rất hài lòng
195,301634,r-54031286,Hồ Khánh Linh,4,"Vừa túi tiền, phù hợp với cv"
196,301634,r-54030558,Quỳnh,5,Rất tốt
197,301634,r-54019853,Anh Huy,4,Chat luong tot
198,301634,r-53986617,Thiện nguyễn,5,"Mới mua 6/4 sang 7/4 giảm thêmm 500k
Máy chạy ổn định mà pin hơi yếu, màn hình hơi nhạt"
199,301634,r-53976886,Nguyễn Minh Khôi,5,Ổn tốt
200,301634,r-53915964,Anh,4,Win 11 là cài sẵn hay mua mới cài vậy
201,301634,r-53887729,Võ Tiến Đạt,5,May nhanh. Chạy êm..
202,301634,r-53880269,Lường Thị Thanh,3,Máy sắp hết pin sạc khoảng sau 2 tiếng bật không lên
203,301634,r-53827192,Nguyễn Thị Thùy,5,sản phẩm tốt
204,301634,r-53804909,Đặng Văn Nam,4,Ok
205,301634,r-53750805,Chị Ngọc,4,"Nhân viên tư vấn nhiệt tình, ân cần , sản phẩm dùng tốt ạ"
206,301634,r-53737629,Duy Khang,5,Nhân viên rất nhiệt tình
207,301634,r-53734389,Nguyễn Thị Mỹ Hạnh,4,"Mới dùng được 1 tháng, đang khá ổn"
208,301634,r-53723122,Chị Thủy,1,"Sản phẩm màu sắc nhă nhặn, màn hình to"
209,301634,r-53721915,Quỳnh,5,Rất tốt
210,301634,r-53721446,Anh Thái,4,Tốt
211,301634,r-53721040,Hạnh,4,Với phân khúc giá này thì dùng được. Nhưng màu sắc hơi nhạt nhoà. Dùng tin học văn phòng ok chứ để xem phim thì k thích lắm.
212,301634,r-53720994,Vũ Thuỷ,5,Rất tốt máy đẹp không có gì để bàn cãi
213,301634,r-53699386,HỒ VĂN CƯỜNG,4,Máy ok
214,301634,r-53699331,Anh Hoành,4,Tốt
215,301634,r-53680657,Bùi Thị Ninh,5,Tôi rất hài lòng về thiết bị tôi đã lựa chọn và rất hài lòng các anh chị em nhận viên trong điện máy xanh rất nhiệt tình với khách hàng tôi xin cảm ơn
216,301634,r-53680647,Chị Huyền,4,Tốt
217,301634,r-53680645,Trần Văn Tiếp,5,Sản phẩm rất tốt
218,301634,r-54728627,Chị Nhung,3,
219,301634,r-54652769,Kiến Lực,5,
220,301634,r-54417619,Anh Sỹ,4,
221,301634,r-54262494,Thắng,5,
222,301634,r-54238031,Bùi Ngọc Thái,5,
223,301634,r-54210597,Hải,3,
224,301634,r-54089409,Lê Thị Thu Hằng,3,
225,301634,r-54067730,Yến Linh,5,
226,301634,r-54060132,Hoàng Hạnh,5,
227,301634,r-54032635,C Bình,4,
228,301634,r-54007969,Nguyễn Thành Út,5,
229,301634,r-53928898,Chị Thương,5,
230,301634,r-53724006,Chị Nguyệt Anh,4,"Mình mới mua máy lần đầu, máy sài tốt,nói chung là mẫu mã đẹp, chạy êm, mấy bé nhà mình rất thích"
231,301634,r-53710792,Chị Ngân,4,
232,285764,r-54724395,Chị Dung,2,"Mình đã phải đổi máy vì lỗi nhưng cái này dùng cũng không ưng lắm, thi thoảng nhấp chuột cảm ứng không nhận, máy tự dưng đơ không thao tác được và phải khởi động lại."
233,285764,r-54713161,Nguyễn Hải Long,4,Cũng ổn
234,285764,r-54702834,Mai Đặng Nhâm,4,Ok
235,285764,r-54626240,CÔNG TY TNHH CÁCH ÂM CÁCH NHIỆT PHƯƠNG NAM,4,To hơn mình nghĩ
236,285764,r-54590573,HỒ THỊ KIÊN TRÚC,5,Tốt nhanh
237,285764,r-54569293,KIM NGỌC THÁI,4,Đã mua dùng ổn
238,285764,r-54552972,My,5,Sài rất ok
239,285764,r-54457753,CÔNG TY TNHH MTV DV KIM NGÂN,5,Rat tot
240,285764,r-54376957,Anh Viễn,4,Sản phẩm tốt
241,285764,r-54272399,Chị Hà,5,Tôi rất hài lòng về sự phục vụ của nhân viên cũng như sản phẩm sử dụng
242,285764,r-54241364,NGUYỄN THỊ THU NỮ,4,Tốt
243,285764,r-54155357,Đặng Thị Huyền Trân,4,Máy mới mua chạy êm nhưng pin sài liên tục tầm 2 tiếng là hết
244,285764,r-54092087,CÔNG TY TNHH SET VIỆT NAM,4,Sản phẩm tốt
245,285764,r-54089424,Trung,4,Tốt
246,285764,r-54050426,TRUNG TÂM GIÁO DỤC NGHỀ NGHIỆP MỸ NGHỆ KIM HOÀN,3,"Không có sẵn office, và mới dùng mấy ngày có tình trạng đơ màn hình không mở máy lên được"
247,285764,r-54034891,Thu Huyền,5,Rất tốt ạ
248,285764,r-54030805,Anh Tú,4,Rất tốt
249,285764,r-53998579,Nguyen Van Hoan,5,tốt
250,285764,r-53998470,Chị Phương,5,"Nhân viên tư vấn nhiệt tình , Máy chạy êm"
251,285764,r-53996779,CÔNG TY CỔ PHẦN TƯ VẤN ĐẦU TƯ XÂY DỰNG NN,5,ok
252,285764,r-53995777,Vũ Tuấn Kiệt,5,Rất tốt
253,285764,r-53963128,Anh Nam,5,Ok
254,285764,r-53722583,Phạm Hữu Quát,4,Máy bình thường hoạt động trơn
255,285764,r-53721059,Em Đức,5,"Dùng ổn áp , đứa em khen nức nở"
256,285764,r-53721022,Lê Văn Huy,4,Máy êm nhưng có cái pin mau hết tầm 2 tiếng đổ lại nhưng mà rất tốt
257,285764,r-54626539,Đặng Đức Mạnh,4,
258,285764,r-54511277,Thu,5,
259,285764,r-54479571,Nhân,5,
260,285764,r-54007599,Trần Thị Năm,4,
261,285764,r-53929758,A Quốc,5,
